video_id,title,views,tags,channel_name,subscribers,search_query,thumbnail_url,duration_seconds,thumbnail_path,search_volume
lJ-mRsR5TWo,"*sold* ken carson + starboy + outtatown hyperpop type beat ""nightcore3""",11386,,yngstarx,402,hyperpop type beat,https://i.ytimg.com/vi/lJ-mRsR5TWo/maxresdefault.jpg,135,thumbnails\lJ-mRsR5TWo.jpg,0.0
HSrs3lwN7BY,*free for profit* 2hollis + ken carson type beat - gold,11337,,prod. 18freezey,9170,2hollis type beat,https://i.ytimg.com/vi/HSrs3lwN7BY/maxresdefault.jpg,149,thumbnails\HSrs3lwN7BY.jpg,11237409.0
nDZuK6qWkZ4,2HOLLIS - ALL OF THE LIGHTS [REPROD BY MTSSS],11318,2hollis|2hollis dance type beat|2hollis type beat|2hollis type beat free|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free type beat|god type beat|hard dance type beat|hard type beat|house type beat|ken carson type beat|midwxst type beat|mtsssprod|pop type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy type beat|type beat free,makethatstefan,524,2hollis type beat,https://i.ytimg.com/vi/nDZuK6qWkZ4/maxresdefault.jpg,125,thumbnails\nDZuK6qWkZ4.jpg,11237409.0
nDZuK6qWkZ4,2HOLLIS - ALL OF THE LIGHTS [REPROD BY MTSSS],11318,2hollis|2hollis dance type beat|2hollis type beat|2hollis type beat free|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free type beat|god type beat|hard dance type beat|hard type beat|house type beat|ken carson type beat|midwxst type beat|mtsssprod|pop type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy type beat|type beat free,makethatstefan,524,2hollis type beat,https://i.ytimg.com/vi/nDZuK6qWkZ4/maxresdefault.jpg,125,thumbnails\nDZuK6qWkZ4.jpg,11237409.0
HVTOmu4pCAk,"*free* hyperpop + digicore type beat ""anxiety"" (w/ cr1sis)",11002,hyperpop type beat|hyperpop type beat free|free hyperpop type beat|bladee type beat|hyperpop type beat free for profit|vinso type beat|dollywood type beat|red priest type beat|pitfall type beat|rage hyperpop type beat|digicore type beat|digicore type beat free|elxnce type beat|digicore hyperpop type beat|elxnce kurai type beat|glitchcore type beat|hyperpop type beat 2024|midwxst type beat|dark digicore type beat|novagang type beat|digicore type beats,nightiger,27900,hyperpop type beat,https://i.ytimg.com/vi/HVTOmu4pCAk/maxresdefault.jpg,118,thumbnails\HVTOmu4pCAk.jpg,0.0
MH2iFEKXOhw,*free for profit* 2hollis type beat - *idgaf*,10832,2hollis|2hollis safety|2hollis type beat|2hollis type beat free|As Within So Without|beat|bladee type beat|club type beat|drain gang|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free type beat|freestyle type beat|god type beat|hard type beat|house type beat|joalisho|mage 1|meta|midwxst type beat|pop type beat|rap beat|sad 2hollis type beat|the jarl|trap beat|type beat|type beat free|white tiger|yung lean type beat,+fiftyzeros,5670,2hollis type beat,https://i.ytimg.com/vi/MH2iFEKXOhw/maxresdefault.jpg,122,thumbnails\MH2iFEKXOhw.jpg,11237409.0
QJKPoISPXvY,[SOLD] BE THE STAR IN ANY ROOM WITH NATE SIB TYPE BEAT,10808,2hollis type beat|free 2hollis type beat|2hollis dance type beat|2hollis|hard type beat|type beat free|star boy type beat|type beat|nate sib type beat|hard dance type beat|nate sib|free nate sib famous type beat|god type beat|free type beat|ecco2k type beat|joalisho|nate sib famous|starboy type beat|bladee type beat|famous type beat|damon r type beat|damon r|gab3 type beat|hyperpop type beat|hardstyle type beat|kimj type beat|the hellp type beat,joalisho,4380,nate sib type beat,https://i.ytimg.com/vi/QJKPoISPXvY/maxresdefault.jpg,115,thumbnails\QJKPoISPXvY.jpg,261955.0
gB5m8EJgAuI,WHRS DUMPER WITH 2HOLLIS TYPE BEAT,10495,2hollis type beat|free 2hollis type beat|2hollis dance type beat|2hollis|hard type beat|type beat free|star boy type beat|type beat|nate sib type beat|hard dance type beat|nate sib|free nate sib famous type beat|god type beat|free type beat|ecco2k type beat|joalisho|nate sib famous|starboy type beat|bladee type beat|famous type beat|damon r type beat|damon r|gab3 type beat|hyperpop type beat|hardstyle type beat|kimj type beat|the hellp type beat,joalisho,4380,2hollis type beat,https://i.ytimg.com/vi/gB5m8EJgAuI/maxresdefault.jpg,150,thumbnails\gB5m8EJgAuI.jpg,11237409.0
6K8Hyx-SNlY,nate sib + 2hollis + gunnr *sold*,10405,2hollis dance type beat|2hollis nate sib type beat|2hollis type beat|2hollis type beat free|2hollis x hard dance type beat|bladee type beat|ericdoa type beat|free 2hollis type beat|free nate sib type beat|free nate sib x jerk type beat|free star boy type beat|free type beat|hard dance type beat|hard type beat|nate sib famous|nate sib type beat|pop type beat|sad 2hollis type beat|star boy type beat|star boy x 2hollis type beat|type beat|type beat free,@eyesofdirty,856,nate sib type beat,https://i.ytimg.com/vi/6K8Hyx-SNlY/maxresdefault.jpg,90,thumbnails\6K8Hyx-SNlY.jpg,261955.0
wioI7XLxuEA,"(FREE) Trippie Redd x 2hollis Type Beat - ""AIR IT OUT""",10322,trippie redd type beat|2hollis type beat|free trippie redd type beat|free 2hollis type beat|rage type beat|2025 rage type beat|trippie redd h@e|trippie redd|2hollis|opium type beat|ken Carson type beat|free trippie redd rage type beat|2024 trippie redd type beat|2024 2 hollis type beat|2hollis trauma type beat|2hollis trauma|free ken Carson type beat|dom julez|playboi carti type beat|2025 trippie redd type beat|2025 2hollis type beat|Travis Scott,Dom Julez,2160,2hollis type beat,https://i.ytimg.com/vi/wioI7XLxuEA/maxresdefault.jpg,154,thumbnails\wioI7XLxuEA.jpg,11237409.0
wioI7XLxuEA,"(FREE) Trippie Redd x 2hollis Type Beat - ""AIR IT OUT""",10322,trippie redd type beat|2hollis type beat|free trippie redd type beat|free 2hollis type beat|rage type beat|2025 rage type beat|trippie redd h@e|trippie redd|2hollis|opium type beat|ken Carson type beat|free trippie redd rage type beat|2024 trippie redd type beat|2024 2 hollis type beat|2hollis trauma type beat|2hollis trauma|free ken Carson type beat|dom julez|playboi carti type beat|2025 trippie redd type beat|2025 2hollis type beat|Travis Scott,Dom Julez,2160,2hollis type beat,https://i.ytimg.com/vi/wioI7XLxuEA/maxresdefault.jpg,154,thumbnails\wioI7XLxuEA.jpg,11237409.0
LhmOe4hb23k,"2HOLLIS x HARD DANCE TYPE BEAT ""TRAGIC LAURA""",10143,2hollis type beat|free 2hollis type beat|sad 2hollis type beat|2hollis type beat free|club type beat|ericdoa type beat|hard type beat|pop type beat|2hollis|type beat|midwxst type beat|ecco2k type beat|bladee type beat|2hollis dance type beat|house type beat|type beat free|god type beat|2hollis safety|joalisho|free type beat|star boy type beat|star boy x 2hollis type beat|hard dance type beat|beat|trap beat|freestyle type beat|damon r type beat|type,joalisho,4380,2hollis type beat,https://i.ytimg.com/vi/LhmOe4hb23k/maxresdefault.jpg,155,thumbnails\LhmOe4hb23k.jpg,11237409.0
LhmOe4hb23k,"2HOLLIS x HARD DANCE TYPE BEAT ""TRAGIC LAURA""",10142,2hollis type beat|free 2hollis type beat|sad 2hollis type beat|2hollis type beat free|club type beat|ericdoa type beat|hard type beat|pop type beat|2hollis|type beat|midwxst type beat|ecco2k type beat|bladee type beat|2hollis dance type beat|house type beat|type beat free|god type beat|2hollis safety|joalisho|free type beat|star boy type beat|star boy x 2hollis type beat|hard dance type beat|beat|trap beat|freestyle type beat|damon r type beat|type,joalisho,4380,2hollis type beat,https://i.ytimg.com/vi/LhmOe4hb23k/maxresdefault.jpg,155,thumbnails\LhmOe4hb23k.jpg,11237409.0
QrdnrH5OfVY,*FREE* Hyperpop x digicore type beat - *here*,10082,Hyperpop type beat|Guitar hyperpop type beat|Brakence type beat|ericdoa type beat|Glitchcore type beat|pop punk hyperpop type beat|Free type beat|Free hyperpop type beat|free for profit hyperpop|free for profit beats|type beat|glaive type beat|hyperpop type beat free|fromtheheart type beat|experimental hyperpop type beat|dltzk type beat|hyperpop type beat 2023|fromtheheart type beat hyperpop|kmoe type beat|underscores type beat|Onidera,dera,3050,hyperpop type beat,https://i.ytimg.com/vi/QrdnrH5OfVY/maxresdefault.jpg,132,thumbnails\QrdnrH5OfVY.jpg,0.0
b63N4gTyx-Y,"[FREE FOR PROFIT] Yung Fazo Hyperpop Type Beat - ""all in motion""",10081,glaive type beat|ericdoa type beat|brakence type beat|midwxst type beat|aldn type beat|hyperpop type beat|hyperpop beat|hyper pop type beat|free glaive type beat|hyperpop type beat free for profit|aries type beat|glitchcore type beat|anti pop type beat|hyperpop type beat 2024|siem spark|electro pop type beat|free for profit|yung fazo type beat|yung fazo all in motion type beat|yung fazo type beat free for profit|yung fazo|yung fazo hyperpop type beat,siem spark,28200,hyperpop type beat,https://i.ytimg.com/vi/b63N4gTyx-Y/maxresdefault.jpg,117,thumbnails\b63N4gTyx-Y.jpg,0.0
kro2lVTc6Cc,(sold) nate sib kimj type beat @1skorxpa ​⁠,9983,,1skorxpa,588,nate sib type beat,https://i.ytimg.com/vi/kro2lVTc6Cc/maxresdefault.jpg,134,thumbnails\kro2lVTc6Cc.jpg,261955.0
DErpIOfYttc,"[free] 2hollis type beat - ""killah""",9754,2hollis type beat|free 2hollis type beat|sad 2hollis type beat|2hollis type beat free|ericdoa type beat|ecco2k type beat|bladee type beat|2hollis dance type beat|type beat free|god type beat|star boy type beat|star boy x 2hollis type beat|damon r type beat|tofito|tofito beats|glaive type beat|midwxst type beat|2hollis type beat free for profit|2hollis type beat 2024|2hollis type beat 2025|2hollis type beat hard|2 hollis type beat|type beat,Tofito Beats,23300,2hollis type beat,https://i.ytimg.com/vi/DErpIOfYttc/maxresdefault.jpg,115,thumbnails\DErpIOfYttc.jpg,11237409.0
E7C5aReG7wE,free nate sib + 2hollis + gunnr type beat blessed,9718,free 2hollis type beat|2hollis type beat free|nate sib type beat|2hollis type beat|2hollis dance type beat|star boy x 2hollis type beat|sad 2hollis type beat|type beat free|2hollis x hard dance type beat|free nate sib famous type beat|star boy type beat|star boy 2hollis type beat|hard type beat|nate sib famous type beat|type beat|pop type beat|club type beat|hard dance type beat|midwxst type beat|nate sib|ericdoa type beat|2hollis,tiresss / underrated club,5910,nate sib type beat,https://i.ytimg.com/vi/E7C5aReG7wE/maxresdefault.jpg,166,thumbnails\E7C5aReG7wE.jpg,261955.0
zQBbAJYThVw,"(Free) 2hollis type beat - ""WHOS LEFT?""",9656,2hollis|type beat|type|beat|music|producer|production|hard|808|artist|rapper|trap|rap|experimental|hip hop|fl studio|logic pro x|bandlab,music by southamptn,535,2hollis type beat,https://i.ytimg.com/vi/zQBbAJYThVw/maxresdefault.jpg,170,thumbnails\zQBbAJYThVw.jpg,11237409.0
6LZ8EAB4O9I,"PLAYBOI CARTI x 2HOLLIS x TYPE BEAT - ""GOLD""",9634,kanye west type beat|070 shake|type beat|kanye west|experimental|rap|sample|travis scott|instrumental|beat|experimental type beat|sapjer|travis scott type beat|producer x|arcane beats|vultures|2024|kanye|west|vultures type beat|type|synth|playboi carti|yeezus|070 shake type beats|new|travis scott type beat hard|kanye west type beat yeezus|synth type beat|mike dean type beat|type beat travis scott|experimental trap type beat|2hollis,Morgan,14900,2hollis type beat,https://i.ytimg.com/vi/6LZ8EAB4O9I/maxresdefault.jpg,153,thumbnails\6LZ8EAB4O9I.jpg,11237409.0
6LZ8EAB4O9I,"PLAYBOI CARTI x 2HOLLIS x TYPE BEAT - ""GOLD""",9634,kanye west type beat|070 shake|type beat|kanye west|experimental|rap|sample|travis scott|instrumental|beat|experimental type beat|sapjer|travis scott type beat|producer x|arcane beats|vultures|2024|kanye|west|vultures type beat|type|synth|playboi carti|yeezus|070 shake type beats|new|travis scott type beat hard|kanye west type beat yeezus|synth type beat|mike dean type beat|type beat travis scott|experimental trap type beat|2hollis,Morgan,14900,2hollis type beat,https://i.ytimg.com/vi/6LZ8EAB4O9I/maxresdefault.jpg,153,thumbnails\6LZ8EAB4O9I.jpg,11237409.0
JG46tdgE1oQ,2HOLLIS NATE SIB TYPE BEAT THAT I DID AT 2 AM.,9626,2hollis|2hollis type beat|2hollis type beat free|As Within So Without|bladee type beat|club type beat|free 2hollis type beat|free type beat|god type beat|hard type beat|house type beat|mage 1|midwxst type beat|pop type beat|sad 2hollis type beat|the jarl|trap beat|type beat free|white tiger|yung lean type beat|dollatega|2hollis jeans|free for profit|star boy type beat|ken carson|ken carson type beat|A Great Chaos|gold 2hollis|2hollis crush,dollatega,4800,2hollis type beat,https://i.ytimg.com/vi/JG46tdgE1oQ/maxresdefault.jpg,119,thumbnails\JG46tdgE1oQ.jpg,11237409.0
QgwafGsFtBM,"(free!) 2hollis + star boy + gold type beat - ""wrong way""",9519,1oneam type beat free|2hollis dance type beat|2hollis gold type beat|2hollis trauma type beat|2hollis type beat|2hollis type beat free|che type beat|damon r type beat|dance type beat|edm type beat|free 2hollis type beat|free nate sib type beat|glo type beat|gold type beat|hard dance type beat|jeans type beat|jssr type beat|ken carson type beat|nate sib type beat|star boy 2hollis type beat|star boy type beat|starboy 2hollis type beat|trauma type beat,iledless,1290,2hollis type beat,https://i.ytimg.com/vi/QgwafGsFtBM/maxresdefault.jpg,121,thumbnails\QgwafGsFtBM.jpg,11237409.0
5QtZgfJSeV8,IT'S A PART OF ME NOW WITH 2HOLLIS TYPE BEAT,9265,2hollis type beat|free 2hollis type beat|ericdoa type beat|2hollis|pop type beat|type beat|hard type beat|bladee type beat|2hollis type beat free|type beat free|2hollis dance type beat|starboy type beat|sad 2hollis type beat|nate sib type beat|hard dance type beat|nate sib|free nate sib famous type beat|god type beat|free type beat|joalisho|famous type beat|damon r type beat|damon r|hyperpop type beat|hardstyle type beat|kimj type beat,joalisho,4380,2hollis type beat,https://i.ytimg.com/vi/5QtZgfJSeV8/maxresdefault.jpg,140,thumbnails\5QtZgfJSeV8.jpg,11237409.0
LZE_Ag4qg-8,free nate sib + 2hollis + gunnr type beat highs,9087,free nate sib famous type beat|free 2hollis type beat|2hollis type beat free|nate sib type beat|nate sib famous type beat|2hollis type beat|sad 2hollis type beat|2hollis dance type beat|star boy x 2hollis type beat|type beat free|2hollis x hard dance type beat|star boy 2hollis type beat|hard type beat|star boy type beat|hard dance type beat|nate sib|type beat|pop type beat|club type beat|midwxst type beat|ericdoa type beat|2hollis|nate sib famous,tiresss / underrated club,5890,2hollis type beat,https://i.ytimg.com/vi/LZE_Ag4qg-8/maxresdefault.jpg,131,thumbnails\LZE_Ag4qg-8.jpg,11237409.0
zkAcFPHxsqI,"(free!) 2hollis + star boy + nate sib type beat - ""make u feel""",8984,1oneam type beat free|2hollis dance type beat|2hollis gold type beat|2hollis trauma type beat|2hollis type beat|2hollis type beat free|dance type beat|edm type beat|free 2hollis type beat|free nate sib type beat|gold type beat|hard dance type beat|jeans type beat|jssr type beat|ken carson type beat|nate sib type beat|star boy 2hollis type beat|star boy type beat|starboy 2hollis type beat|trauma type beat|gab3 type beat|gab3 rave type beat,iledless,1290,nate sib type beat,https://i.ytimg.com/vi/zkAcFPHxsqI/maxresdefault.jpg,125,thumbnails\zkAcFPHxsqI.jpg,261955.0
AZ5bLzOBTi0,"[FREE FOR PROFIT] Hyperpop Type Beat - ""nitro""",8819,glaive type beat|ericdoa type beat|brakence type beat|midwxst type beat|aldn type beat|hyperpop type beat|hyperpop beat|hyper pop type beat|free glaive type beat|hyperpop type beat free for profit|aries type beat|glitchcore type beat|indie pop type beat|pop type beat|bedroom pop type beat|beat|anti pop type beat|hyperpop type beat 2024|siem spark|pop type beat 2024|dance type beat|electro pop type beat|free for profit,siem spark,28200,hyperpop type beat,https://i.ytimg.com/vi/AZ5bLzOBTi0/maxresdefault.jpg,147,thumbnails\AZ5bLzOBTi0.jpg,0.0
_NmsFisznPY,"[FREE] 2hollis Type Beat x nate sib Type Beat - ""Gates""",8726,2hollis type beat|nate sib type beat|2hollis x hard dance type beat|2hollis type beat free|ken carson type beat|opium type beat|rage type beat|punk type beat|ken carson type beat free|ken carson type beat hard|ken carson beat|osamason type beat|2hollis trauma type beat|2hollis free type beat|nettspend type beat|free nate sib type beat|hyperpop type beat,Klimlords Beats,33900,2hollis type beat,https://i.ytimg.com/vi/_NmsFisznPY/maxresdefault.jpg,125,thumbnails\_NmsFisznPY.jpg,11237409.0
HkUSiIEy4Bs,(Free for profit) 2hollis + Osamason + experimental + Sample type beat “hide and seek” (prod.ochoo),8612,,Ochoo,8200,2hollis type beat,https://i.ytimg.com/vi/HkUSiIEy4Bs/maxresdefault.jpg,103,thumbnails\HkUSiIEy4Bs.jpg,11237409.0
Vgyk7Mv-BVo,free nate sib + 2hollis + gunnr type beat nowaiting,8599,free 2hollis type beat|2hollis type beat|2hollis type beat free|nate sib type beat|star boy x 2hollis type beat|2hollis x hard dance type beat|star boy type beat|sad 2hollis type beat|2hollis dance type beat|2hollis nate sib type beat|hard dance type beat|star boy 2hollis type beat|type beat free|ericdoa type beat|midwxst type beat|hard type beat|type beat|club type beat|pop type beat|free star boy type beat|free 5ivestarz type beat,tiresss / underrated club,5890,2hollis type beat,https://i.ytimg.com/vi/Vgyk7Mv-BVo/maxresdefault.jpg,137,thumbnails\Vgyk7Mv-BVo.jpg,11237409.0
Tx8wmVV4lwQ,"*FREE* indie acoustic x pop x hyperpop type beat - ""outer wilds""",8598,indie pop type beat|indie type beat|indie rock type beat|indie type beat free|indie pop type beat free|dream pop type beat|clairo type beat|indie guitar type beat|alternative type beat|indie type beat guitar|pop type beat|indie beat|midwxst type beat|hyperpop type beat|glaive type beat|ericdoa type beat|guitar hyperpop type beat|indie folk type beat|acoustic guitar type beat|sad acoustic guitar type beat|indie acoustic guitar type beat,wixxy,7850,hyperpop type beat,https://i.ytimg.com/vi/Tx8wmVV4lwQ/maxresdefault.jpg,115,thumbnails\Tx8wmVV4lwQ.jpg,0.0
